address_1,address_2,label,similarity,predicted
"Avenida Luís de Camões, 27, Borba, 7150-108","Avenida Luís de Camões, 27, 7150-108",1,0.0,0
"Beco dos Lourinhos, 3, São Pedro do Corval, 7200-106","Beco dos Lourinhos, 3, 7200-106",1,0.0,0
"Rua da Saudade, 39, Zambujeira do Mar, 7630-798","saudade da r, 39, Zambujeira do Mar, 7630-798",1,0.0,0
"Rua da Missa, 7, Arneiro, 6050-452","Rua da Missa, 7, 6050-452",1,0.0,0
"Vereda Da Marinheira De Lá, 18, Câmara de Lobos, 9325-050","vereda da marinheira de lá, 18, Câmara de Lobos",1,0.0,0
"Travessa da Sociedade Recreativa, 15, Ponte de Sôr, 7400-123","Travessa da Sociedade Recreativa, 15, 7400-123",1,0.0,0
"Rua Pinheirinhos, 10, Setúbal, 2910-121","rp iunheirinhos, 10, Setúbal, 2910-121",1,0.0,0
"Avenida 18 de Dezembro, 45, Carvalhal, 7570-779","Avenida 18 de Dezembro, 45, 7570-779",1,0.0,0
"Rua Nova do Almada, 1, Lisboa","Rua Nova do Almada, 1",1,0.0,0
"Rua de Santo António, 39, São Marcos do Campo, 7200-072","Rua de Santo António, 39, 7200-072",1,0.0,0
"Estrada José Ângelo Pestana De Barros, 60, Câmara de Lobos, 9325-052","Estrada José Ângelo Pestana De Barros, 60, 9325-052",1,0.0,0
"Rua Professor Bento de Jesus Caraça, 16, Alcácer do Sal, 7580-034","Rua Professor Bento de Jesus Caraça, 16, 7580-034",1,0.0,0
"Rua dos Remos, 4, Peniche, 2520-427","Rua dos Remos, 4, 2520-427",1,0.0,0
"Urbanização Aleu, 8, Vila Real, 5000-054","urbanzaão aleu, 8, Vila Real",1,0.0,0
"Rua Almeida Garrett, 2, Santo António dos Cavaleiros, 2660-214","Rua Almeida Garrett, 2, 2660-214",1,0.0,0
"Rua da Saudade, 20, Évora, 7005-371","r da saudade, 20, Évora, 7005-371",1,0.0,0
"Rua Cidade de Cabinda, 18, Lisboa, 1800-080","Rua Cidade de Cabinda, 18, Lisboa",1,0.0,0
"Rua de São Pedro, 19, Serpa, 7830-437","Rua de São Pedro, 19, 7830-437",1,0.0,0
"Rua da Presa Seca, 36;38, Carvalhos, 4415-307","da ura wpresa seca, 36;38, Carvalhos, 4415-307",1,0.0,0
"Rua do Calvário, 11, Santo Aleixo da Restauração, 7875-172","Rua do Calvário, 11, 7875-172",1,0.0,0
"Caminho Velho Quinta, 26 B, Funchal, 9020-130","caminh ovelho quinta, 26 B, Funchal",1,0.0,0
"Rua Nova da Azinheira, 4, Rio Maior, 2040-068","r azinheira da noavv, 4, Rio Maior",1,0.0,0
"Rua do Borralho, 2, Alpalhão, 6050-032","Rua do Borralho, 2, Alpalhão",1,0.0,0
"Rua Bernardo Gonçalves, 16, Almeirim, 2080-065","r bernardo gonalves, 16, Almeirim, 2080-065",1,0.0,0
"Rua da Ribeira do Cabo, 63, Capelo, 9900-302","Rua da Ribeira do Cabo, 63, 9900-302",1,0.0,0
"Urbanização de São João, LT 5, Vidigueira, 7960-304","Urbanização de São João, LT 5, 7960-304",1,0.0,0
"Rua António Batista Rico, 16, Redondo, 7170-068","r antnio batista rico, 16, Redondo",1,0.0,0
"Rua Dr. Sousa Martins, 42, Vila Real de Santo António, 8900","martins rd. sousa rau, 42, Vila Real de Santo António",1,0.0,0
"Travessa Joaquim Teixeira, 50, Marco De Canaveses, 4630-464","travesa ojaquim teixeira, 50, Marco De Canaveses",1,0.0,0
"Rua Central, 44, Vila Real, 5000-051","r cenral, 44, Vila Real",1,0.0,0
"Rua Doutor João Branco Guerreiro, 24, Mucifal","branco doutor joo r guerreiro, 24, Mucifal",1,0.0,0
"Canada das Dutras, 3B, Horta (Matriz), 9900-148","canada das dutras, 3B, Horta (Matriz)",1,0.0,0
"Rua Maria, 51, Lisboa","r maria, 51, Lisboa",1,0.0,0
"Travessa do Moinho de Vento, 20, Cercal do Alentejo, 7555-148","trvessa do moinho de vento, 20, Cercal do Alentejo, 7555-148",1,0.0,0
"Rua da Cachada, Lixa, 4615-509","Rua da Cachada, Lixa",1,0.0,0
"Rua Acima, 95, Brinches, 7830-117","Rua Acima, 95, Brinches",1,0.0,0
"Rua José António Trindade, 14, Santa Margarida do Sado, 7900-310","Rua José António Trindade, 14, 7900-310",1,0.0,0
"Rua São Francisco de Assis, 23, Alcobertas, 2040-018","r são francisco de aossis, 23, Alcobertas",1,0.0,0
"Rua António Barradas de Carvalho, 31, Valongo, 7480-392","Rua António Barradas de Carvalho, 31, 7480-392",1,0.0,0
"Rua de Alpiarça, 68, Almeirim, 2080-091","Rua de Alpiarça, 68, Almeirim",1,0.0,0
"Travessa do Café, 5, Porto da Espada, 7330-329","do rtavessa café, 5, Porto da Espada, 7330-329",1,0.0,0
"Urbanização Padre Pita Ferreira, 6, Câmara de Lobos, 9300-021","Urbanização Padre Pita Ferreira, 6, Câmara de Lobos",1,0.0,0
"Rua Doutor Arlindo Vicente, 9A, Bairro da Liberdade, 7570-245","r doutro arlindo vicente, 9A, Bairro da Liberdade, 7570-245",1,0.0,0
"Rua Nova, 18, Salavessa, 6050-465","Rua Nova, 18, Salavessa",1,0.0,0
"Rua do Cerro da Cruz, 14, Salto, 7780-504","r cruz ocerro day d, 14, Salto, 7780-504",1,0.0,0
"Rua Capitão João Francisco de Sousa, 16, Beja, 7800-451","r de juoão francisco capitãco sousa, 16, Beja",1,0.0,0
"Avenida General Humberto Delgado, 24, Alvalade, 7565-012","Avenida General Humberto Delgado, 24, 7565-012",1,0.0,0
"Avenida Catarina Eufémia, 35, Arcos, 7100-017","Avenida Catarina Eufémia, 35, 7100-017",1,0.0,0
"Rua de Alvide, 298, Cascais, 2755","Rua de Alvide, 298, Cascais",1,0.0,0
"Rua de São Sebastião, 17, Castro Marim, 8950-121","rd e são sbastião, 17, Castro Marim, 8950-121",1,0.0,0
"Rua de Vilar d'Este, 506, Nine, 4775-460","Rua de Vilar d'Este, 506, Nine",1,0.0,0
"Rua Dom António Lobo da Silveira, 32, Nisa, 6050-361","r a antónio lobo dom slilveira, 32, Nisa",1,0.0,0
"Rua do Norte, 69, Outeiro da Cortiçada, 2040-172","do r nsorte, 69, Outeiro da Cortiçada",1,0.0,0
"Rua Francisco António Braz, 26, Vila Boim, 7350-501","r francisco anónio braz, 26, Vila Boim, 7350-501",1,0.0,0
"Beco Quinta Da Fe Conj Hab Jardins Da Fe, Funchal, 9000-727","beco quinta da fe conj tab jardins da fe, Funchal, 9000-727",1,0.0,0
"Rua Vicente Borga, 59, Lisboa, 1200","Rua Vicente Borga, 59, Lisboa",1,0.0,0
"Rua António Alves de Oiveira, 15, Nordeste, 9630-147","oiveira antónio alves de r, 15, Nordeste, 9630-147",1,0.0,0
"Estrada Levada Do Canha, LT 23, Porto Santo, 9400-060","estrada cahna do levaad, LT 23, Porto Santo",1,0.0,0
"Rua Infante Dom Henrique, 115, São João da Madeira, 3700-135","r infante dom henrique, 115, São João da Madeira, 3700-135",1,0.0,0
"Estrada Calheta, 657, Calheta, 9370-149","Estrada Calheta, 657, Calheta",1,0.0,0
"Estrada de Nossa Senhora dos Remédios, 29, Sines, 7520-139","Estrada de Nossa Senhora dos Remédios, 29, Sines",1,0.0,0
"Rua Cónego Lopes Lossa, 44, Pias, 7830-221","Rua Cónego Lopes Lossa, 44, 7830-221",1,0.0,0
"Rua de Paimogo, 19, Vila Nova de São Bento, 7830-100","r de paimogo, 19, Vila Nova de São Bento, 7830-100",1,0.0,0
"Rua Carmem Miranda, 302, Várzea Ovelha E Aliviada, 4635-548","Rua Carmem Miranda, 302, 4635-548",1,0.0,0
"Avenida Álvaro Cunhal, 1, Amadora, 2650-024","Avenida Álvaro Cunhal, 1, Amadora",1,0.0,0
"Rua do Montijo, 174, Amadora, 2610-122","Rua do Montijo, 174, 2610-122",1,0.0,0
"Rua Alto da Pinheira, 17, Olhão, 8700-224","Rua Alto da Pinheira, 17, Olhão",1,0.0,0
"Rua Áurea, 177, Lisboa","Rua Áurea, 177",1,0.0,0
"Rua Cidade de Fall River, 27, Ponta Delgada, 9500-154","r cidade de fall river, 27, Ponta Delgada",1,0.0,0
"Rua Arlete Guerreiro, 15, Évora, 7005-303","r arlet eguxerreiro, 15, Évora, 7005-303",1,0.0,0
"Rua do Capelo, 4, Olhão, 8700-154","Rua do Capelo, 4, 8700-154",1,0.0,0
"Rua 42, 19, Ermidas-Sado, 7565-223","Rua 42, 19, Ermidas-Sado",1,0.0,0
"Rua Brito Capelo, 58, Estremoz, 7100-518","Rua Brito Capelo, 58, Estremoz",1,0.0,0
"Rua Nova de Barrancos, 26, Amareleja, 7885-065","r nova barrancos d, 26, Amareleja",1,0.0,0
"Urbanização Quinta Velha, 2, Cabanas De Tavira, 8800-595","Urbanização Quinta Velha, 2, Cabanas De Tavira",1,0.0,0
"Rua 1º de Dezembro, Cabeção, 7490-102","Rua 1º de Dezembro, 7490-102",1,0.0,0
"Rua Alberto Caeiro, 3, Évora, 7000-409","alberrto r caeiro, 3, Évora, 7000-409",1,0.0,0
"Urbanização da Quinta da Arrepiada, 4, Covilhã, 6200-026","Urbanização da Quinta da Arrepiada, 4, 6200-026",1,0.0,0
"Rua Tomás da Fonseca, 3, Lisboa","rut omás da fonseca, 3, Lisboa",1,0.0,0
"Rua das Escolas de Santegãos, Rio Tinto, 4435-228","Rua das Escolas de Santegãos, Rio Tinto",1,0.0,0
"EN 204/5, 275, Landim (V.N.Famalicão), 4760-306","EN 204/5, 275, Landim (V.N.Famalicão)",1,0.0,0
"Rua Norte, 19, Brinches, 7830-133","r norte, 19, Brinches, 7830-133",1,0.0,0
"Rua Pedro Álvares Cabral, 23, Pinhal Novo, 2955-213","álvaresc pedro r abal, 23, Pinhal Novo, 2955-213",1,0.0,0
"Rua Sacadura Cabral, 3A, Redondo, 7170-122","Rua Sacadura Cabral, 3A, Redondo",1,0.0,0
"Rua Dom João IV, 362, Cidade da Maia, 4470-309","joão dom ura iv, 362, Cidade da Maia, 4470-309",1,0.0,0
"Rua Nova, 9, Alcaria Longa, 7750-601","Rua Nova, 9, 7750-601",1,0.0,0
"Rua da Rechousa, 301, Vila Nova Gaia, 4410-222","ra rechousa da, 301, Vila Nova Gaia",1,0.0,0
"R Padre Augusto Carlos Fidalgo, 123, Torrão Mcn, 4575-327","fidalgo padre augusto carlos r, 123, Torrão Mcn, 4575-327",1,0.0,0
"Rua Almirante Cândido dos Reis, 14, Vila Real de Santo António, 8900","almirante r cânddo dos reis, 14, Vila Real de Santo António, 8900",1,0.0,0
"Rua 25 de Abril, 56, Sabugueiro, 7040-704","r 25 de abril, 56, Sabugueiro",1,0.0,0
"Rua Pedro Afonso, 8, Estremoz, 7100-556","afonso edro rp, 8, Estremoz",1,0.0,0
"Rua Avessao, 725, Avessadas, 4630-007","r vasesao, 725, Avessadas",1,0.0,0
"Rua Fonte Fresca, 8, Setúbal, 2910-498","r freesca fonte, 8, Setúbal",1,0.0,0
"Avenida 1 de Maio, 5, Queluz, 2745-832","maio 1 de avvenida, 5, Queluz",1,0.0,0
"Rua do Cabeção, 251, Mora, 7490-241","do r cabeção, 251, Mora",1,0.0,0
"Porta de São Pedro, 2, Elvas, 7350-204","edro de são porta, 2, Elvas",1,0.0,0
"Rua de São Cristóvão, 33, Évora, 7000-518","r ed saão cristóvão, 33, Évora",1,0.0,0
"Rua Mestre de Aviz, 35, Ponte de Sôr, 7400-272","r msetre aviz e, 35, Ponte de Sôr",1,0.0,0
"Rua Edmundo Bettencourt, 19A, Funchal, 9020-215","Rua Edmundo Bettencourt, 19A, 9020-215",1,0.0,0
"Rua Pêro Vaz de Caminha, 64, Coimbra, 3030-175","az pêrov r dxe caminha, 64, Coimbra",1,0.0,0
"Rua da Estrada, 7, Nossa Senhora da Graça de Póvoa e Meadas, 7320-011","estrada da r, 7, Nossa Senhora da Graça de Póvoa e Meadas",1,0.0,0
"Rua Nova, 45, Serpa, 7830-364","r nova, 45, Serpa, 7830-364",1,0.0,0
"Rua Catarina Eufémia, 2, Évora, 7005-320","r caarinaeufémia, 2, Évora, 7005-320",1,0.0,0
"Rua Monturo Alto, 29, Borba, 7150-115","Rua Monturo Alto, 29, Borba",1,0.0,0
"Rua Dom Afonso Henriques, 654, São João da Madeira, 3700-027","Rua Dom Afonso Henriques, 654, 3700-027",1,0.0,0
"R Boavista, 219, Banho E Carvalhosa, 4635-010","R Boavista, 219, Banho E Carvalhosa",1,0.0,0
"Rua Filipa de Vilhena, 7, Peniche, 2520-437","rau filipa de vilhena, 7, Peniche, 2520-437",1,0.0,0
"Rua de Alegrete, 22, Assumar, 7450-022","Rua de Alegrete, 22, 7450-022",1,0.0,0
"Rua das Casas Novas, 39, Alcácer do Sal, 7580-027","r das casas novas, 39, Alcácer do Sal",1,0.0,0
"Rua 25 de Abril, 24, Cachopo, 8800-014","r 25 abril de, 24, Cachopo, 8800-014",1,0.0,0
"Travessa de São Marcos, 10, Sines, 7520-253","Travessa de São Marcos, 10, Sines",1,0.0,0
"Nacional 8, Tornada, 2500-315","Nacional 8, 2500-315",1,0.0,0
"Rua do Barreiro, 42, Caldelas, Sequeiros e Paranhos, 4720-245","barreiro do r, 42, Caldelas, Sequeiros e Paranhos",1,0.0,0
"Levada Pico Funcho, 34, Funchal, 9000-722","levaad pico funcho, 34, Funchal",1,0.0,0
"Rua Francisco Ferreira Marques, 5A, Azaruja, 7005-118","Rua Francisco Ferreira Marques, 5A, 7005-118",1,0.0,0
"Travessa de Dona Inácia, 15, Torrão, 7595-158","travqessa de dona inuácia, 15, Torrão, 7595-158",1,0.0,0
"Rua de Viana da Mota, 37, Maia, 4470-218","Rua de Viana da Mota, 37, Maia",1,0.0,0
"Rua António Faisca, 9, Serpa, 7830-337","faisca antónio r, 9, Serpa, 7830-337",1,0.0,0
"Rua de São Bento, 19, Barrancos, 7230-046","são de r bento, 19, Barrancos, 7230-046",1,0.0,0
"Avenida de Pádua, 218, Cascais e Estoril","av de páda, 218, Cascais e Estoril",1,0.0,0
"Rua de São Pedro, 1, São Pedro do Corval, 7200-132","Rua de São Pedro, 1, São Pedro do Corval",1,0.0,0
"Rua Alto do Calvário, 7, Montes Juntos, 7250-282","Rua Alto do Calvário, 7, Montes Juntos",1,0.0,0
"Estrada de Tramaga, 20, Ponte de Sôr, 7400-261","Estrada de Tramaga, 20, 7400-261",1,0.0,0
"Travessa Machado dos Santos, 2, Montemor-o-Novo, 7050-125","travessta machado sntos dos, 2, Montemor-o-Novo",1,0.0,0
"Rua das Escolas, 16, Vimieiro, 7040-633","Rua das Escolas, 16, 7040-633",1,0.0,0
"Rua Passos Manuel, 58, Lisboa, 1150-258","Rua Passos Manuel, 58, Lisboa",1,0.0,0
"Rua Gil Costa, Lote 2, Conceição, 8800-077","gili r cota, Lote 2, Conceição, 8800-077",1,0.0,0
"Rua dos Cravos de Abril, 8, Hortinhas, 7250-069","r abril cravos def dos, 8, Hortinhas, 7250-069",1,0.0,0
"Rua Viscondes de Assentiz, 14, Assentiz RMR, 2040-536","Rua Viscondes de Assentiz, 14, Assentiz RMR",1,0.0,0
"Azinhaga da Patinha, 21, Olhão, 8700-203","Azinhaga da Patinha, 21, Olhão",1,0.0,0
"Caminho Azinhaga, T8, Funchal, 9020-067","caminho azinhaga, T8, Funchal",1,0.0,0
"Rua das Flores, 5, São Miguel do Pinheiro, 7750-628","Rua das Flores, 5, 7750-628",1,0.0,0
"Rua da Henriquina, Cabeço de Vide, 7460-016","r da henriquina, Cabeço de Vide, 7460-016",1,0.0,0
"Rua Antero de Quental, 33, Montemor-o-Novo, 7050-246","antero r de quental, 33, Montemor-o-Novo",1,0.0,0
"Rua Lazareto, 36, Vila Verde de Ficalho, 7830-649","ru alazaerto, 36, Vila Verde de Ficalho",1,0.0,0
"Rua de São Salvador, 25, Alburitel, 2490- 040","Rua de São Salvador, 25, Alburitel",1,0.0,0
"Rua Doutor Celestino David, 23, Évora, 7005-389","rau doutor david ceestino, 23, Évora",1,0.0,0
"Rua Parreiras, 7, Falcoeiras, 7200-052","Rua Parreiras, 7, Falcoeiras",1,0.0,0
"Rua do Lagar, 2, Malaqueijo, 2040-535","Rua do Lagar, 2, 2040-535",1,0.0,0
"Rua de São José, 3, Rosário, 7250-203","Rua de São José, 3, 7250-203",1,0.0,0
"Praceta Natália Correia, 6, Évora, 7005-260","natália pracea coreia, 6, Évora",1,0.0,0
"Estrada da Torre, 19, Lisboa, 1750-293","Estrada da Torre, 19, 1750-293",1,0.0,0
"Rua Sacadura Cabral, 30, Mação, 6120-753","Rua Sacadura Cabral, 30, Mação",1,0.0,0
"Caminho Boa Hora, 4R, Câmara de Lobos, 9300-029","caminho boa hboa, 4R, Câmara de Lobos, 9300-029",1,0.0,0
"Rua 1º de Dezembro, 2, São João da Ribeira, 2040-452","Rua 1º de Dezembro, 2, São João da Ribeira",1,0.0,0
"Rua Augusto Rosa, 24, Porto, 4000-098","Rua Augusto Rosa, 24, Porto",1,0.0,0
"Rua Dona Maria, 4, Tramaga, 7400-604","r dnao maria, 4, Tramaga",1,0.0,0
"Rua de Santo António, 17, Vila de Frades, 7960-434","Rua de Santo António, 17, Vila de Frades",1,0.0,0
"Impasse Banda Do Sol, 6, Calheta, 9370-242","Impasse Banda Do Sol, 6, 9370-242",1,0.0,0
"Rua João Pinto Ribeiro, 6, Grândola, 7570-275","Rua João Pinto Ribeiro, 6, 7570-275",1,0.0,0
"Rua João de Deus, 58, Vila Real de Santo António, 8900","Rua João de Deus, 58, 8900",1,0.0,0
"Travessa do Norte, 37, Outeiro da Cortiçada, 2040-176","Travessa do Norte, 37, 2040-176",1,0.0,0
"Travessa da Ribeira, 5, Linhó, 2710-340","Travessa da Ribeira, 5, 2710-340",1,0.0,0
"Rua da Amoreira, 12, Vale de Santiago, 7630-698","Rua da Amoreira, 12, Vale de Santiago",1,0.0,0
"Rua Dr Jose Joaquim Freitas, 48, Funchal, 9060-143","Rua Dr Jose Joaquim Freitas, 48, Funchal",1,0.0,0
"Rua Vasco da Gama, 11, Sesimbra, 2970","r vasco da gama, 11, Sesimbra",1,0.0,0
"Rua João Mendes, 72, Viseu","joão r mendes, 72, Viseu",1,0.0,0
"Rua Áurea, 130, Lisboa","Rua Áurea, 130",1,0.0,0
"Ladeira das Alpenduradas, 32, Coimbra, 3030-167","Ladeira das Alpenduradas, 32, 3030-167",1,0.0,0
"Rua Encosta Dos Socorridos - Complexo Habitacional Encosta Socorridos, 7, Câmara de Lobos, 9325-335","Rua Encosta Dos Socorridos - Complexo Habitacional Encosta Socorridos, 7, Câmara de Lobos",1,0.0,0
"Rua da Frandina, Estremoz, 7100-526","r frandina da, Estremoz, 7100-526",1,0.0,0
"Rua António Viegas, 14, Tavira, 8800-395","r antónio ivegas, 14, Tavira, 8800-395",1,0.0,0
"Rua 5 de Outubro, 59, Redondo, 7170-038","rz 5 outubro e, 59, Redondo",1,0.0,0
"Rua Moinhos, 34, Vila Verde de Ficalho, 7830-650","Rua Moinhos, 34, Vila Verde de Ficalho",1,0.0,0
"Rua da Estação dos Caminhos de Ferro, 43, Santiago do Cacém, 7540-157","r da ferro dos caminhos de estação, 43, Santiago do Cacém",1,0.0,0
"Rua Doutor Dias Ferreira, 33, Coimbra, 3000-139","Rua Doutor Dias Ferreira, 33, Coimbra",1,0.0,0
"Rua Doutor Afonso Costa, 19, Olhão, 8700-359","r doutor afonso costa, 19, Olhão, 8700-359",1,0.0,0
"Rua 1º de Dezembro, 4, Nossa Senhora das Neves, 7800-651","dezembro 1º de r, 4, Nossa Senhora das Neves",1,0.0,0
"Rua 1º de Maio, 5, Vale do Pereiro, 7040-303","r 1º de maio, 5, Vale do Pereiro",1,0.0,0
"Rua Major Cabral Quadros, 38, Rio Maior, 2040-362","r cabral mayjor quadros, 38, Rio Maior",1,0.0,0
"Rua 25 de Abril, 57, Vila Nova da Baronia, 7920-392","r 25 de abril, 57, Vila Nova da Baronia, 7920-392",1,0.0,0
"Estrada Chote, 14, Câmara de Lobos, 9325-140","estrada cohte, 14, Câmara de Lobos",1,0.0,0
"Avenida Mariano Calado, 25, Peniche, 2520-226","Avenida Mariano Calado, 25, Peniche",1,0.0,0
"Rua da Graça, 132, Lisboa","Rua da Graça, 132",1,0.0,0
"Rua Combatentes do Ultramar, 49, Rio de Moinhos, 7150-363","ocmbatentes r dou ltramar, 49, Rio de Moinhos",1,0.0,0
"Rua Canhoes, 332, Tabuado, 4635-430","rau canohes, 332, Tabuado, 4635-430",1,0.0,0
"Rua Luta do Povo, 10, Setúbal, 2910-119","Rua Luta do Povo, 10, 2910-119",1,0.0,0
"Estrada Nacional 3, 14, Constância, 2250-028","Estrada Nacional 3, 14, 2250-028",1,0.0,0
"Carreira de Cima, 35, Arraiolos, 7040-035","Carreira de Cima, 35, Arraiolos",1,0.0,0
"Rua da Quinta De São José, 10, Setúbal, 2910-252","Rua da Quinta De São José, 10, 2910-252",1,0.0,0
"Terreiro Luiz Fernandes, 6, Santa Eulália, 7350-451","terrxeiro luiz fernandes, 6, Santa Eulália",1,0.0,0
"Rua Verdial, 185, Marco De Canaveses, 4630-450","Rua Verdial, 185, 4630-450",1,0.0,0
"R Malhadoiras, 196, Ariz Mcn, 4625-016","R Malhadoiras, 196, 4625-016",1,0.0,0
"Rua de Santo Amaro, 6, Estrela, 1200-803","r de amaro sant, 6, Estrela, 1200-803",1,0.0,0
"Rua das Flores, 18, Portalegre, 7300-146","Rua das Flores, 18, Portalegre",1,0.0,0
"Rua das Meiras, 11, Estremoz, 7100-532","r dasm eiras, 11, Estremoz",1,0.0,0
"Travessa Queiroses, 40, Vila Boa De Quires, 4635-738","Travessa Queiroses, 40, 4635-738",1,0.0,0
"Rua Doutor Gama Franco, 4, Cabrela, 7050-421","ru doutosr gama franco, 4, Cabrela, 7050-421",1,0.0,0
"Rua da Fonte, 484, Mindelo","r a fone, 484, Mindelo",1,0.0,0
"Travessa da Restauração, 33, São João da Madeira, 3700-248","a travessad restauração, 33, São João da Madeira",1,0.0,0
"Areal Gordo, Faro, 8005-409","Areal Gordo, 8005-409",1,0.0,0
"R Santa, 215, Ariz Mcn, 4625-050","r santa, 215, Ariz Mcn",1,0.0,0
"Rua General Magalhães, 8, Campo Maior, 7370-045","Rua General Magalhães, 8, 7370-045",1,0.0,0
"Rua da Cerca, 94, Olhão, 8700-387","Rua da Cerca, 94, Olhão",1,0.0,0
"Rua Padre José Maria Francisco Santos, 177, Cortegaça","r padrye josé maria francisco santos, 177, Cortegaça",1,0.0,0
"Rua Joaquim Barradas de Carvalho, 34, Galveias, 7400-014","joaquim r barradas de carvalho, 34, Galveias, 7400-014",1,0.0,0
"Rua da Escola, 24, Alcácer do Sal, 7580-025","r escla d, 24, Alcácer do Sal, 7580-025",1,0.0,0
"Rua Salgueiro Maia, 118, Campo Maior, 7370-124","r salgueiro maia, 118, Campo Maior, 7370-124",1,0.0,0
"Rua dos Cardins, 50, Torrão, 7595-131","Rua dos Cardins, 50, Torrão",1,0.0,0
"Avenida José António Rondão Almeida, 30, Santa Eulália, 7350-451","Avenida José António Rondão Almeida, 30, 7350-451",1,0.0,0
"Rua do Saco, 21, Porto da Espada, 7330-329","Rua do Saco, 21, 7330-329",1,0.0,0
"Rua 1 Urbanização da Paredinha, 9, Rio Meão","r 1urbanziação da paredinha, 9, Rio Meão",1,0.0,0
"Rua Zeferino Oliveira, 1B, Horta (Angústias), 9900-057","oliveira zeferino ru, 1B, Horta (Angústias), 9900-057",1,0.0,0
"Pátio Dom Joaquim, 3, Elvas, 7350-242","pátio do mjoauim, 3, Elvas",1,0.0,0
"Rua Miguel Russel, 10, Quinta da Marialva","Rua Miguel Russel, 10",1,0.0,0
"Rua Tomás Ribeiro, 24, Setúbal, 2910-350","Rua Tomás Ribeiro, 24, Setúbal",1,0.0,0
"Rua da Varina, 11, Murtosa, 3870-138","Rua da Varina, 11, Murtosa",1,0.0,0
"Beco do Chantre, 13, Évora, 7000-642","chantre do beco, 13, Évora, 7000-642",1,0.0,0
"Avenida Madame Curie, 15A, Lisboa, 1070-166 São Domingos de Benfica","Avenida Madame Curie, 15A, 1070-166 São Domingos de Benfica",1,0.0,0
"Estrada Regional 222, 567, Calheta, 9370-735","estrada reional222, 567, Calheta",1,0.0,0
"Rua General Humberto Delgado, Paço de Sousa, 4560-388","humberto general r delgado, Paço de Sousa, 4560-388",1,0.0,0
"Rua de Alpiarça, 53B, Almeirim, 2080-091","r de alpiarça, 53B, Almeirim, 2080-091",1,0.0,0
"Rua Fernando Namora, 15, Montemor-o-Novo, 7050-235","r amora fernxando, 15, Montemor-o-Novo, 7050-235",1,0.0,0
"Rua Doutor Miguel Bombarda, 17, Couço, 2100-333","Rua Doutor Miguel Bombarda, 17, Couço",1,0.0,0
"Rua de Beja, 49, Cuba, 7940-141","Rua de Beja, 49, Cuba",1,0.0,0
"Rua Carchana, 1, Monte do Trigo, 7220-221","ruga carchana, 1, Monte do Trigo",1,0.0,0
"Rua da Idanha, 300, Anta e Guetim","r da idanha, 300, Anta e Guetim",1,0.0,0
"Rua Varela Silva, 19, Charneca de Caparica e Sobreda, 2815-678","Rua Varela Silva, 19, Charneca de Caparica e Sobreda",1,0.0,0
"Avenida de Pádua, 409, Cascais","pádua de av, 409, Cascais",1,0.0,0
"Av. das Comunidades, Portimão, 8500-801","av. zdas comunidades, Portimão",1,0.0,0
"Rua do Calvário, 65, Vale de Cavalos, 7300-335","r docalváiro, 65, Vale de Cavalos",1,0.0,0
"Rua Álvaro Afonso, 29, Granja, 7240-012","r álvaro afonso, 29, Granja, 7240-012",1,0.0,0
"Avenida da Liberdade, 3, Lisboa","av dal iberdade, 3, Lisboa",1,0.0,0
"Praceta António Correia Piedade, 2, Sines, 7520-145","praceta antónio piedade correia, 2, Sines, 7520-145",1,0.0,0
"Rua Padre Pita Ferreira Complexo Habit Torre Coolobos, Câmara de Lobos, 9300-117","r padr torre ferreira complexo habit pita coolobos, Câmara de Lobos",1,0.0,0
"Rua Brasil, 19, Funchal, 9000-134","Rua Brasil, 19, Funchal",1,0.0,0
"Rua da Casa Pia, 7, Beja, 7800-144","ruqa pia casa da, 7, Beja",1,0.0,0
"Vereda Alcaide, 11, Calheta, 9370-170","verda alciade, 11, Calheta, 9370-170",1,0.0,0
"Rua de Santo António, 57, Beringel, 7800-847","r de sato atnónio, 57, Beringel",1,0.0,0
"Rua Florbela Espanca, 2, Moura, 7860-356","Rua Florbela Espanca, 2, Moura",1,0.0,0
"Rua Alexandre Herculano, 12, Cabeção, 7490-067","r alexahndre hercualno, 12, Cabeção, 7490-067",1,0.0,0
"Rua de Angola, 25, Almeirim, 2080-092","Rua de Angola, 25, Almeirim",1,0.0,0
"Rua Virgilio Durão, 11, Reguengos de Monsaraz, 7200-481","durão virgilio r, 11, Reguengos de Monsaraz",1,0.0,0
"Rua Bento de Jesus Caraça, 21, Vila Franca de Xira, 2600-027","Rua Bento de Jesus Caraça, 21, 2600-027",1,0.0,0
"Rua Luís de Camões, 53, Alandroal, 7250-144","rau luís de camões, 53, Alandroal, 7250-144",1,0.0,0
"Rua Dom Afonso II, 24, Coimbra, 3030-396","r domafonkso ii, 24, Coimbra",1,0.0,0
"Rua Francisco José O Caturrinho, 64, Grândola, 7570-261","Rua Francisco José O Caturrinho, 64, 7570-261",1,0.0,0
"Rua do Lapadusso, 17, Peniche, 2520-370","r do lahpadusso, 17, Peniche",1,0.0,0
"Rua Machado dos Santos, 25, Mourão, 7240-260","Rua Machado dos Santos, 25, Mourão",1,0.0,0
"Rua Dom Afonso II, 20, Coimbra, 3030-396","Rua Dom Afonso II, 20, 3030-396",1,0.0,0
