address_1,address_2,label,similarity,predicted
"Rua das Escolas, 8, Santo Aleixo da Restauração, 7875-164","Rua Nova, 14, Santo Aleixo da Restauração",0,0.6,1
"R Cavadinha, 1320, Vila Boa De Quires, 4635-692","R Cavadinha, 1320, 4635-692",1,0.3333333333333333,0
"Travessa Ribeiro Real, 9 I, Câmara de Lobos, 9300-006","Travessa Ribeiro, 4, Câmara de Lobos, 9300-411",0,1.0,1
"Rua de Sá, 32, Aveiro","r de sá, 32, Aveiro",1,0.0,0
"Travessa do Casal dos Vagares, Coimbra, 3030-005","Rua Nova do Casal dos Vagares, 25, Coimbra, 3030-141",0,0.5,1
"Largo Dr. Anselmo Ferraz de Carvalho, 47, Tondela, 3460-534","Largo Doutor Anselmo Ferraz de Carvalho, 25, Tondela, 3460-534",0,0.8,1
"Rua Dom Pedro V, 18-20, Lisboa, 1250-094","Rua Dom Pedro Cristo, 18, Lisboa, 1700-136",0,0.6666666666666666,1
"Rua Álvaro Pires de Miranda, Leiria, 2415-370","Rua Álvaro Pires Miranda, Leiria, 2415-369",0,1.0,1
"Rua de São Mamede, 17, Ribeirão, 4760-719","r de sã omamede, 17, Ribeirão",1,0.25,0
"Rua do Cabeço, 10, Aldeia de Santo André, 7500-011","Rua Ti Manel do Tojal, 27, Aldeia de Santo André, 7500-011",0,0.5,1
"Rua do Bettencourt, Funchal, 9000-080","Rua Edmundo Bettencourt, 27, Funchal, 9020-215",0,0.6666666666666666,1
"Praça Lourenço de Carvalho, 28A, Almeirim, 2080-052","Travessa Lourenço de Carvalho, 22, Almeirim, 2080-129",0,0.75,1
"Caminho Calcadinha, 2, Câmara de Lobos, 9300-034","Caminho Calcada, 15, Câmara de Lobos, 9300-033",0,1.0,1
"Bairro Ponte, 7, Vendinha, 7200-042","Bairro da Ponte, 1, Vendinha, 7200-042",0,1.0,1
"Rua Dr. Silvino Sequeira, 4, Quintas, 2040-143","Rua Dr. Silvino Sequeira, 10, Malaqueijo, 2040-535",0,0.5,1
"Caminho Da Ribeira Funda, 55, Calheta, 9370-249","Caminho Ribeira Funda, 45, Calheta, 9370-249",0,1.0,1
"Rua da Igreja, 1, Albernoa, 7800-601","r igeja da, 1, Albernoa",1,0.3333333333333333,0
"Rua G, 1193, Sines, 7520-309","Rua G, 1193, 7520-309",1,0.0,0
"Estrada Limoeiro, 7, Câmara de Lobos, 9300-326","Estrada Limoeiro Casa d, CASA D, Câmara de Lobos, 9300-326",0,0.75,1
"R Fontambom, 98, Várzea Do Douro, 4575-437","R Fontambom, 98, 4575-437",1,0.3333333333333333,0
"Rua Fonte de Fortios, 10, Fortios, 7300-683","Rua Fonte dos Fortios, 5, Fortios, 7300-683",0,1.0,1
"Rua Dom Nuno Alvares Pereira, 12, 14, Portalegre, 7300-200","Rua Dom Nuno Alvares Pereira, 695, Alcanena, 2380-061",0,0.8,1
"Rua dos Cantadores, 8, Vila Verde de Ficalho, 7830-632","Rua dos Cantadores, 8, 7830-632",1,0.3333333333333333,0
"Caminho Ribeira Do Escrivao, 18, Câmara de Lobos, 9300-222","Caminho Ribeira, 15 A, Câmara de Lobos, 9300-003",0,0.8,1
"Rua Tomas da Fonseca, Torre G, 1º,, Lisboa, 1600-209","Rua Tomás da Fonseca Torre A, Lisboa, 1600-209",0,1.0,1
"Rua da Coutada, 3, Vila Real, 5000-195","Rua da Coutada, 8, Amareleja, 7885-029",0,0.5,1
"Travessa da Casa Nova, 36, Monção, 4950-609","Travessa Casa Nova, 4, Monção, 4950-609",0,1.0,1
"Rua Olival da Igreja, 14, Lavre, 7050-467","Rua da Igreja, 20, Lavre, 7050-467",0,0.6666666666666666,1
"Rua Nossa Senhora da Conceição, 10, Cumeada, 7200-071","Largo Nossa Senhora da Conceição, 11, Cumeada, 7200-071",0,1.0,1
"Rua Luis de Camões, 13, Moncarapacho, 8700-101","Rua Luís de Camões, 16, Moncarapacho, 8700-101",0,1.0,1
"Vereda Liro, 1, Câmara de Lobos, 9300-338","Vereda Levada Do Norte, 90 A, Câmara de Lobos, 9325-090",0,0.5,1
"Rua das Pedreiras, Campinho, 7200-531","Rua A, 24, Campinho, 7200-508",0,0.5,1
"Rua Sebastião Jesus da Palma, 42, Beja, 7800-070","r da jeus sebarstião palma, 42, Beja",1,0.2,0
"Rua I, 97, Ciladas (São Romão), 7160-120","Rua Doutor Couto Jardim, 158, Ciladas (São Romão), 7160-130",0,0.5,1
"Vereda Galinho, 3, Calheta, 9370-161","Vereda Lugarinho, 4, Calheta, 9370-236",0,0.5,1
"Rua das Pedras, 3, Mem Martins, 2725-414","Rua das Eiras, Lt 6, Mem Martins, 2725-294",0,0.5,1
"Rua don Luís de Castro e Almeida, 5, Vila Nova de Milfontes, 7645-317","Rua Dom Luís de Castro e Almeida, 14, Vila Nova de Milfontes, 7645-276",0,1.0,1
"Rua da Igreja, 42, Maia, 4475-641","ireja da ruwa, 42, Maia",1,0.25,0
"Travessa do Tanque, 39-41, Funchal, 9020-258","Travessa Tanque, 26, Funchal, 9020-258",0,1.0,1
"Rua 25 de Abril, 11;13, Ribeirão, 4760-702","r 25 dea bril, 11;13, Ribeirão, 4760-702",1,0.25,0
"Travessa João de Deus, Montijo, 2870-383","Travessa João de Deus, 8, Olhão, 8700-560",0,0.6,1
"Rua 5 Outubro, 5, Mértola, 7750-333","Rua 5 de Outubro, 4, Mértola, 7750-333",0,1.0,1
"Avenida Cidade de Luanda, 3, Lisboa, 1800-094","av luanda d ciadde, 3, Lisboa",1,0.3333333333333333,0
"Rua Anchieta, 1, Grândola, 7570-184","Rua A, 25, Grândola, 7570-146",0,0.5,1
"Avenida General Norton de Matos, 106, Braga","Avenida General Norton de Matos, Lisboa, 1500-313",0,1.0,1
"Entrada N 1 Da Rua Da Achada, 6, Câmara de Lobos, 9325-076","Entrada N 5 Da Rua Da Achada, 3, Câmara de Lobos, 9325-010",0,1.0,1
"Rua da Pousada, 13, Santiago do Cacém, 7540-160","Rua Machado dos Santos, 8, Santiago do Cacém, 7540-197",0,0.5,1
"Rua de Fora, 11, Aldeias de Montoito, 7200-051","Rua de Fora, 24, Montoito, 7200-053",0,0.6666666666666666,1
"Travessa Portinho, Marco De Canaveses, 4630-495","Travessa Pelourinho, Marco De Canaveses, 4630-410",0,0.6,1
"Beco Mouzinho de Albuquerque 1, 3, Murtosa, 3870-244","Beco Mouzinho de Albuquerque 3, 9, Murtosa, 3870-246",0,1.0,1
"Rua Doutor Barbas de Albuquerque, 1, Loures, 2670-433","Rua Doutor Henrique Barbas de Albuquerque, 25, Loures, 2670-433",0,0.8,1
"Rua Ferreira Lapa, 38, Lisboa, 1150-159","Lapa, Lisboa, 1200-662",0,0.5,1
"Rua Dom Diniz, 4, Valada, 2070-522","Rua Dom Diniz, 13, Alandroal, 7250-127",0,0.5,1
"Rua Capitão Manuel Baptista Marçal, 25, Cabanas de Tavira, 8800-591","Rua Capitão Manuel Baptista Marçal, 4, Santa Luzia, 8800-545",0,0.5,1
"Estrada Exterior da Circunvalação, 7446, Porto, 4200-162","Estrada da Circunvalação, 2885, Porto",0,0.5,1
"Avenida Primeiro de Maio, Aljustrel, 7600-010","Avenida 1º de Maio, Aljustrel, 7600-010",0,0.6666666666666666,1
"R Padre David Teixeira, 519, Alpendurada E Matos, 4575-061","R Padre David Teixeira;R Carcavelos, 26, Alpendurada E Matos, 4575-019;4575-061",0,0.5714285714285714,1
"Rua de Santo Amaro, 66, Lisboa","r es anto amaro, 66, Lisboa",1,0.3333333333333333,0
"Rua Nova Artista Flamenguense, Flamengos, 9900-401","rau artista ova flamenguense, Flamengos",1,0.4,0
"Zona Industrial Taboeira, Aveiro, 3800-055","Zona Industrial de Aveiro (Taboeira), 3050, Aveiro, 3801-101",0,1.0,1
"Rua de Valverde, 12, Setúbal, 2910-697","Rua Valverde, 25, Setúbal, 2910-697",0,1.0,1
"Rua Espirito Santo, 26, Portel, 7220-405","Rua Espírito Santo, 6, Portel, 7220-405",0,1.0,1
"Rua do Ribeiro, 200, Fornos","do r riebio, 200, Fornos",1,0.3333333333333333,0
"Avenida da Coredoura, 2443C, Figueiró da Serra, 6290-071","Avenida da Corredoura, 182, Figueiró da Serra, 6290-071",0,1.0,1
"Estrada de Alapraia, 282, Estoril, 2765-021","Estrada Principal de Alapraia, Estoril, 2765-013",0,0.6666666666666666,1
"Rua Afonso de Albuquerque, 195, São Domingos de Rana, 2785-578","Rua das Flores, 56, São Domingos de Rana, 2785-063",0,0.5,1
"Beco Doutor Alves da Costa, 3, Tolosa, 6050-538","Largo Doutor Alves da Costa, 20, Tolosa, 6050-517",0,1.0,1
"Travessa Ribeiro Casa Branca, 38, Funchal, 9020-254","Rua da Casa Branca, 98, Funchal, 9004-535",0,0.6,1
"R Nova, 95, Santo Isidoro Mcn, 4635-285","R Nova De Ramil, 87, Santo Isidoro Mcn, 4635-292",0,0.8,1
"Rua 2, 635, Espinho","Rua 2, 635",1,0.0,0
"Vereda Fonte Frade, 9, Câmara de Lobos, 9325-207","Vereda Fonte Grande, 12, Câmara de Lobos, 9325-051",0,0.6666666666666666,1
"Travessa Pico s Martinho, 11, Funchal, 9000-657","Travessa S Martinho, 36, Funchal, 9000-268",0,0.75,1
"Avenida de Diogo Leite, 5, Vila Nova de Gaia, 4400","av de diogoj eite, 5, Vila Nova de Gaia",1,0.3333333333333333,0
"Rua Doutor João Santos, 4, Odivelas, 2675-000","Rua Doutor João Santos, 2, Lousã, 3200-200",0,0.6,1
"Estrada Regional 225, 49, Calheta, 9370-042","Estrada Regional 222, 351, Calheta, 9370-225",0,1.0,1
"R Penedo Largo, 32, Várzea Ovelha E Aliviada, 4635-624","R Penedo, 46, Várzea Ovelha E Aliviada, 4635-536",0,1.0,1
"Caminho Municipal 1334, 849-E, Moncarapacho, 8700-121","Caminho Municipal 1325, 317-Z, Moncarapacho, 8700-065",0,1.0,1
"Avenida de Casaldelo, 794, São João da Madeira, 3700-079","Travessa Avenida de Casaldelo, 250, São João da Madeira, 3700-079",0,0.8,1
"Rua Sardoal, Várzea Ovelha E Aliviada, 4635-647","Rua Carmem Miranda, Várzea Ovelha E Aliviada, 4635-548",0,0.5,1
"Beco Da Chã, 4, Câmara de Lobos, 9300-212","Beco Da Chã, 4, 9300-212",1,0.0,0
"Rua da Escola, Porto, 4150-295","Rua da Escola Normal, 28, Porto, 4000-199",0,0.5,1
"Rua Tras As Vinhas;R Tras-As-Vinhas, 82;72, Marco De Canaveses, 4630-306","Rua Tras-As-Vinhas, 68, Marco De Canaveses, 4630-306",0,0.75,1
"Travessa Cerca, 12, Vila Verde de Ficalho, 7830-660","Travessa Cercado, 9, Vila Verde de Ficalho, 7830-486",0,0.6,1
"R Eng Adelino Amaro Costa;R Eng Adelino Amaro Da Costa, 167, Alpendurada E Matos, 4575-063","R Eng Adelino Amaro Da Costa, Alpendurada E Matos, 4575-063",0,0.8571428571428571,1
"Praça Municipio, 3, Barrancos, 7230-030","Praça do Município, 4, Barrancos, 7230-030",0,1.0,1
"Bento Jesus Caraca, 5, Vendinha, 7200-042","Rua Bento de Jesus Caraça, 13, Vendinha, 7200-042",0,1.0,1
"Rua do Baldio, 18, Fortios, 7300-669","r abldio do, 18, Fortios",1,0.3333333333333333,0
"Rua da Ilha Terceira, 3, Agualva-Cacém, 2735-479","Rua da Ilha Terceira, 41, Lisboa, 1000-172",0,0.6666666666666666,1
"Rua Outeiro do Pomar, Leiria, 2415-695","Rua do Outeiro do Pomar, 922, Leiria",0,1.0,1
"Caminho Municipal 1342, 563-G, Luz de Tavira, 8800-107","Caminho Municipal 1339, 1551-G, Luz de Tavira, 8800-102",0,1.0,1
"Rua da Estrada, Rio Frio, 5300-831","Rua D, 13, Rio Frio, 2955-014",0,1.0,1
"Rua Dr Fernão Ornelas, 12, Funchal, 9050-021","Rua Doutor Fernão de Ornelas, 19, Funchal, 9050-449",0,0.75,1
"Travessa do Pereiro, 1, Chouto, 2140-227","Travessa do Ribeiro, 1, Chouto, 2140-227",0,0.5,1
"Rua Pedro Costa, 1262, Charneca Da Caparica, 2820-187","Rua Pedro Costa, 1191, charneca da caparica, 2820",0,1.0,1
"Rua Nossa Senhora de Fátima, 113, Porto, 4050-427","Rua de Nossa Senhora de Fátima, 291, Porto, 4050-428",0,1.0,1
"Rua Urbanização do Parque, 367, Fradelos, 4760-485","Travessa Urbanização do Parque, 9, Fradelos, 4760-485",0,0.75,1
"Rua do Poço, 2, Salvada, 7800-693","r do vpofço, 2, Salvada",1,0.3333333333333333,0
"Travessa Jogo Da Bola, 16, Calheta, 9370-398","Travessa Jogo Da Bola, 1, Portel, 7220-437",0,0.6,1
"Urbanização Egas Moniz, LT 3B, Reguengos de Monsaraz, 7200-399","Rua Egas Moniz, 4, Reguengos de Monsaraz, 7200-308",0,0.8,1
"Urbanização Vale Caranguejo, 18, Tavira, 8800-228","Urbanização Vale Carangueijo, 26, Tavira, 8800-225",0,1.0,1
"Rua cristovao Pinho Queimado, 27, Aveiro, 3800-012","Rua Cristóvão Pinho Queimado, 60, Aveiro",0,1.0,1
"Rua das Curvas, 14, Aldeia da Mata, 7430-022","edasc r urvas, 14, Aldeia da Mata, 7430-022",1,0.4,0
"Rua do Matadouro, 5, Tolosa, 6050-537","r do matladouro, 5, Tolosa",1,0.3333333333333333,0
"Rua Bernardo Gonçalves, 70, Almeirim, 2080-065","gonçaves bernardo rfua, 70, Almeirim",1,0.4,0
"Praceta Dom Lourenço de Almada, 1, Santo António Cavaleiros, 2660-338","Praceta Dom Lourenço de Almada, 4, Santo António dos Cavaleiros, 2660-338",0,1.0,1
"Rua do Outeiro, 4, Aldeia da Venda, 7200-011","Rua do Outeiro, 4, 7200-011",1,0.3333333333333333,0
"Rua Salvato Feijó, Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela, 4900-415","Rua Salvato Feijó, 4900-415",1,0.3333333333333333,0
"Rua Nova Da Igreja, 1, Calheta, 9370-762","Rua Da Igreja, 52, Calheta, 9385-219",0,0.6666666666666666,1
"Caminho Da Quinta, 28, Funchal, 9020-111","Caminho Quinta, 38 A, Funchal, 9020-111",0,1.0,1
"Rua André Brun, 156, Esmoriz, 3885-455","Rua André Brum, 35, Esmoriz, 3885-406",0,1.0,1
"Rua Capitão Mouzinho de Albuquerque, 48A, Ferreira do Alentejo, 7900-596","Rua Capitão Mouzinho, 53, Ferreira do Alentejo, 7900-595",0,0.8,1
"Rua Bombeiros Voluntários, 31, Redondo, 7170-081","Largo Bombeiros Voluntários, 44;42, Redondo, 7170-070",0,1.0,1
"Rua Sto Ildefonso, 4, Almodôvar, 7700-048","Rua Santo Ildefonso, 10, Almodôvar, 7700-048",0,0.5,1
"Caminho Das Voltas Entrada 61, Funchal, 9060-329","Caminho das Voltas, 110B, Funchal, 9060-329",0,0.75,1
"Rua Olímpio Nicolau Rui Fernandes, Coimbra, 3000","Rua Olímpio Nicolau Fernandes, Coimbra, 3000-303",0,0.75,1
"Rua Lazareto, 31, Santa Iria, 7830-304","Rua do Lazareto, 38, Santa Iria, 7830-304",0,1.0,1
"Lg Conde De Ariz, 67, Ariz Mcn, 4625-005","Lg Maio, Ariz Mcn, 4625-004",0,0.5,1
"Rua 1º de Maio, 1 A, São Manços, 7005-725","Rua 21 de Maio, 29, São Manços, 7005-726",0,1.0,1
"Rua Boa Nova, 28, Funchal, 9060-026","Rua Boa Nova, Valadares, 4405-535",0,0.5,1
"Tv Nsa Sra Do Carmo, 1, Várzea Do Douro, 4575-452","R Nsa Sra Do Carmo, 190, Várzea Do Douro, 4575-452",0,1.0,1
"Rua 25 de Abril, 2, Canal Caveira, 7570-107","Rua E, 5, Canal Caveira, 7570-107",0,0.6666666666666666,1
"Rua 1 ao Bairro António Festas, 4 A, Redondo, 7170-084","Rua 3 ao Bairro António Festas, 11, Redondo, 7170-082",0,1.0,1
"Avenida das Escolas, 7, Peniche, 2520-204","av as escoplas, 7, Peniche",1,0.3333333333333333,0
"Rua das Flores, São Bento do Cortiço, 7100-630","Rua Nova, 7, São Bento do Cortiço, 7100-630",0,0.6,1
"Travessa Corujeira, 1, Calheta, 9385-236","Travessa Da Corujeira, 13, Calheta, 9385-236",0,1.0,1
"Rua de Casével, 14, Castro Verde, 7780-129","Rua de Casével, 14, 7780-129",1,0.3333333333333333,0
"Caminho Terco, 39, Funchal, 9060-310","Caminho Terraco, 26, Funchal, 9020-125",0,1.0,1
"Rua Nova, 30, Coimbra, 3000-297","Travessa da Rua Nova, 7, Coimbra, 3000",0,0.5,1
"R Carvalho De Vila, 52, Favões, 4625-074","R Carvalho Vila, 230, Favões, 4625-074",0,1.0,1
"Rua da Padaria, 4, Rio Frio, 2955-014","Rua D, 13, Rio Frio, 2955-014",0,0.6666666666666666,1
"Rua do Fundo da Rua, 61, Vila Real, 5000-081","r doq fundoda rua, 61, Vila Real",1,0.0,0
"Rua dos Besteiros, 27, Portalegre, 7300-170","r dos beseiros, 27, Portalegre",1,0.0,0
"R Feira Nova;R Bairro, 6, Ariz Mcn, 4625-003;4625-034","R Feira Nova, 57;61, Ariz Mcn, 4625-003",0,0.5,1
"Avenida Visconde de São Januário, 24, Esposende, 4740-325","Avenida Visconde de São Januário, 330, Fonte Boa, 4740-415",0,0.5,1
"Travessa do Poço Velho, 2, Beringel, 7800-839","Travessa Poço Velho, 12, Beringel, 7800-843",0,1.0,1
"Rua da Igreja, 168, São João da Madeira, 3700-137","Avenida da Misericórdia, 171, São João da Madeira, 3700-193",0,0.6,1
"Rua Dom Afonso III, LT 1, Arronches, 7340-041","r dm fonso iii, LT 1, Arronches",1,0.4,0
"Travessa do Rego, 10, Funchal, 9050-018","Travessa Corgo, 8, Funchal, 9020-108",0,0.5,1
"Rua da Cruz Crlz, 45, Portel, 7220-385","Rua da Cruz, 61, Portel, 7220-385",0,0.6666666666666666,1
"Rua da Escola Técnica, Setúbal, 2900-354","Rua da Escola, Setúbal, 2910-210",0,0.5,1
"Rua 25 de Abril, Minas de Louzal, 7570-006","Rua 25 de Abril, 7570-006",1,0.3333333333333333,0
"Travessa Do Monte, 68, Aljustrel, 7600-127","Travessa Monte, 66, Aljustrel, 7600-127",0,1.0,1
"Rua dos Castanheiros, 1431, Esmoriz","r dos casanheiros, 1431, Esmoriz",1,0.3333333333333333,0
"Rua das Maravilhas, 146A, Funchal, 9000-177","Rua Maravilhas, 1, Funchal, 9000-177",0,1.0,1
"Bairro Serpa Pinto, 37, Arraiolos, 7040-014","erpa bairor pinto, 37, Arraiolos, 7040-014",1,0.3333333333333333,0
"Rua Adelino Santos, 9, Montemor-o-Novo, 7050-145","Rua José Adelino dos Santos, 1, Montemor-o-Novo, 7050-127",0,0.75,1
"Avenida da Universidade, 6, Vila Real, 5000-693","Avenida da Universidade, 215, Aveiro, 3810-489",0,1.0,1
"Rua do Arrabalde, 3, Amieira do Tejo, 6050-114","Rua do Arrabalde, 3, 6050-114",1,0.3333333333333333,0
"Estrada dos Alamos, 41, Laranjeiro","Estrada dos Álamos, 20, Laranjeiro, 2810-260",0,1.0,1
"Cam Sta Eulália, Ariz Mcn, 4625-060","Cam S Eulalia, 41, Ariz Mcn, 4625-060",0,0.8,1
"Praça da República, 4, Alhos Vedros, 2860-030","Praça da República, 4, 2860-030",1,0.3333333333333333,0
"Rua do Outeiro, São Pedro Gafanhoeira, 7040-538","Rua Nova, 5, São Pedro Gafanhoeira, 7040-534",0,0.6,1
"Vereda Fonte Da Avo, 21, Câmara de Lobos, 9325-366","Vereda Fonte, 9, Câmara de Lobos, 9325-215",0,0.8,1
"Travessa Francisco Furtado, 4, Nossa Senhora de Machede, 7005-710","Travessa do Peixe, 4, Nossa Senhora de Machede, 7005-704",0,0.5714285714285714,1
"Rua Libânio Braga, 13, Setúbal, 2910-580","libkânio r braa, 13, Setúbal",1,0.0,0
"Azinhaga Vale da Sobreda, 3, Charneca de Caparica e Sobreda, 2815-804","Rua da Liberdade, 5, Charneca de Caparica e Sobreda",0,0.5,1
"Rua Chefe António Afonso, 9, Tavira, 8800-636","rc hefe antónio faonso, 9, Tavira, 8800-636",1,0.3333333333333333,0
"Beco da Giesteira, 9, São Sebastião da Giesteira, 7000-202","Rua da Paz, 6, São Sebastião da Giesteira, 7000-202",0,0.75,1
"Rua de Entradas, 26, Castro Verde, 7780-167","Rua de Entradas, 26, 7780-167",1,0.3333333333333333,0
"Rua de São Francisco de Sales, Lisboa, 1250-227","Rua de São Francisco de Borja, 42B, Lisboa, 1200-843",0,0.5,1
"Rua Dr Pita, Funchal, 9000-645","Rua Dr Pita Moradia i, 2, Funchal, 9000-089",0,0.6666666666666666,1
"Rua Corticadas, 16, Cortiçadas de Lavre, 7050-636","Rua das Corticadas, 21 A, Cortiçadas de Lavre, 7050-636",0,1.0,1
"Rua Vale de Rei, 2, Sintra","Rua Vale de Rei, 32, Ribeirão, 4760-706",0,0.5,1
"Avenida Jerónimo Reis Toucinho, 4A, Vale de Vargo, 7830-502","Avenida Jeronimo Reis Toucinho, 25, Vale de Vargo, 7830-502",0,1.0,1
"Estrada de Benfica, 224, Lisboa","enfica deb estrada, 224, Lisboa",1,0.0,0
"Praça do Comércio, 5, Almada, 2800-183","parça do coércio, 5, Almada",1,0.25,0
"Rua da Liberdade, 14, Santa Vitória, 7800-730","Rua da Liberdade, 14, 7800-730",1,0.3333333333333333,0
"Praceta dos Bombeiros Voluntários, Trafaria, 2825-845","Praceta dos Bombeiros Voluntários, BL B, Santiago do Cacém, 7540-137",0,0.5,1
"Rua Principal, 510, Carvalhais, 2040-150","ra pincipal, 510, Carvalhais, 2040-150",1,0.3333333333333333,0
"R Foz, São Lourenço Do Douro, 4625-531","R Foz, 4625-531",1,0.25,0
"Vereda Cabo Podao Cci, CCI 410, Câmara de Lobos, 9325-051","Vereda Cabo Podao Simao Cci, CCI 101, Câmara de Lobos, 9325-051",0,0.8571428571428571,1
"Bairro Novo, 31, Cunheira, 7440-251","bairrondovo, 31, Cunheira, 7440-251",1,0.25,0
"Vl Cetinho, Alpendurada E Matos, 4575-073","Vilacetinho, Alpendurada E Matos, 4575-073",0,0.5,1
"Rua Bento Gonçalves, 36, Foros de Vale de Figueira, 7050-704","Rua Bento Gonçalves, 36, 7050-704",1,0.4,0
"Rua Cláudio José de Moura, 14, Monforte, 7450-117","Rua Cláudio José de Moura, 3, Assumar, 7450-017",0,0.6,1
"Rua da Igreja, 165A, Castelo Branco, 9900-323","r daigreja, 165A, Castelo Branco, 9900-323",1,0.3333333333333333,0
"Rua Infante D. Henrique, 26, Machico, 9200-102","Rua Infante D. Henrique, 76, Ferragudo, 8400-230",0,0.5,1
"Rua Chico Ferrador, 23B, Setúbal, 2910-360","ferrador chio r, 23B, Setúbal",1,0.3333333333333333,0
"Rua Henrique Gomes De Oliveira Estrada do Campo, 89, Campo, 2500","ru ahenrique gomes de oliveqira campo do estrada, 89, Campo, 2500",1,0.3333333333333333,0
"Alameda Abade Correia da Serra, 14, Serpa, 7830-479","Alameda Abade Correia Serra, 2, Serpa, 7830-455",0,1.0,1
"Rua da Lagoa, 16, Santo Amador, 7875-253","Rua Nova, 28, Santo Amador, 7875-264",0,0.5,1
"Rua da Cruz de Cristo, 9, Pedroso, 4415-132","Rua da Cruz de Carrais, Pedroso, 4415-207",0,0.6666666666666666,1
"Rua Gago Coutinho, 59, Elvas, 7350-273","Rua Gago Coutinho, 107, Viana do Castelo, 4900-510",0,0.6666666666666666,1
"Rua dos Centenários, 22 E, São Cristóvão, 7050-600","Rua dos Centenários, 22 E, 7050-600",1,0.3333333333333333,0
"Travessa da Escola, 2, Bemposta, 7630-028","Travessa do Escritor, 5, Bemposta, 7630-028",0,0.5,1
"Largo General Humberto Delgado, 49, Alvito, 7920-027","Largo General Humberto Delgado, Paderne, 8200-495",0,0.6,1
"Caminho Estacada, 2, Calheta, 9370-621","Caminho Da Estacada, 13, Calheta, 9370-621",0,1.0,1
"Rua Augusto Simões, 639, Cidade da Maia","Rua Augusto Simões, 428, Maia, 4470-147",0,0.75,1
"Rua do Colégio de São Miguel, Fátima, 2495-440","Estrada do Colégio de São Miguel, Fátima, 2495-000",0,1.0,1
"Rua 5 de Outubro, 34, Alcácer do Sal, 7580-128","5 rzua de outubgro, 34, Alcácer do Sal",1,0.4,0
"Rua 25 de Abril, Ermidas-Sado, 7565-210","Rua 33, 46, Ermidas-Sado, 7565-214",0,0.5,1
"Travessa da Feira, 9, Tavira, 8800-709","Travessa das Figueiras, 1, Tavira, 8800-370",0,0.5,1
"Rua de Santa Maria, 19, Évora, 7000-592","ruha de anta maria, 19, Évora, 7000-592",1,0.25,0
"R Fundo De Vila, Sande Mcn, 4625-446","R Agrela, Sande Mcn, 4625-403",0,0.5,1
"Tv Chelo, 67, Paredes De Viadores, 4630-547","Tv Tapadinho, 185, Paredes De Viadores, 4630-584",0,0.5,1
"Rua dos Moínhos, 2, Vale de Cavalos, 2140-430","Rua Porto dos Castelhanos, 5, Vale de Cavalos, 7300-335",0,0.5,1
"Rua do Paiol, 58, Fuzeta, 8700-029","rau do aiol, 58, Fuzeta",1,0.25,0
"Travessa Tenda, 4, Câmara de Lobos, 9325-188","Travessa Fonte Da Saraiva, SA, Câmara de Lobos, 9300-063",0,0.5,1
"Rua do Capitão, 12, Monte do Trigo, 7220-233","Rua do Capitão, 12, 7220-233",1,0.3333333333333333,0
"Travessa Santo António, 24, Amareleja, 7885-076","Travessa Santo Antonio, 6, Amareleja, 7885-076",0,1.0,1
"Avenida de França, 20, Porto, 4050-275","Avenida da França, 82;84, Porto, 4050-276",0,1.0,1
"Rua Casas Novas, 86, Várzea Ovelha E Aliviada, 4635-627","Rua Minas, Várzea Ovelha E Aliviada, 4635-610",0,0.5,1
"Rua Fria, 2, Santa Bárbara de Padrões, 7780-479","Rua da Figueira, 1, Santa Bárbara de Padrões, 7780-407",0,0.6,1
"R Sabugueiros, 25, Várzea Ovelha E Aliviada, 4635-648","R Legua, 1374, Várzea Ovelha E Aliviada, 4635-605",0,0.6,1
"R D António José Da Rocha Couto, 2367, Vila Boa Do Bispo, 4625-640","R D António Jose Da Rocha Couto, 1335, Vila Boa Do Bispo, 4625-640",0,1.0,1
"R Carvalho Das Mesuras, 41, Várzea Ovelha E Aliviada, 4635-552","R Legua, 1374, Várzea Ovelha E Aliviada, 4635-605",0,0.5,1
"Rua dos Ourives, 65, Linhó, 2710-333","r doso urves, 65, Linhó, 2710-333",1,0.25,0
"Rua da Palmeira, 24, Bairro dos Canaviais, 7005-366","Rua da Palmeira, 24, 7005-366",1,0.3333333333333333,0
"Rua de Mansabá, 12, Amora, 28465-086","Rua de Mansaba, 15, Amora, 28465-086",0,1.0,1
"Estrada do Marachico, 23, Fráguas RMR, 2040-157","Rua do Moinho, 31, Fráguas RMR, 2040-152",0,0.5,1
"Avenida de Sabóia, 1146, Estoril","Avenida de Sabóia, 515B, Monte Estoril, 2765-278",0,0.6666666666666666,1
"Cam Crueis, 106, Várzea Ovelha E Aliviada, 4635-576","Cam Torre De Cima, 120, Várzea Ovelha E Aliviada, 4635-655",0,0.6666666666666666,1
"R Tapado, 48, Torrão Mcn, 4575-334","R S Clara Do Torrao, 429, Torrão Mcn, 4575-337",0,0.5,1
"Rua Chã, 79, Porto","r chã, 79, Porto",1,0.0,0
"Rua António Maria Casquinha, 39, Vendas Novas, 7080-114","Rua António Maria Casquinha, 7, Évora, 7005-584",0,0.6,1
"Rua Jacinta Marto, 2, Lisboa","Rua Jacinta Marto, Fatima, 2495",0,0.6666666666666666,1
"R Campo Do Lamoso, 114, Vila Boa Do Bispo, 4625-678","R Campo Lamoso;R Campo Do Lamoso, 56;62, Vila Boa Do Bispo, 4625-678",0,0.8,1
