address_1,address_2,label,address_1_road,address_1_house_number,address_1_city,address_1_postcode,address_1_normalized,address_2_road,address_2_house_number,address_2_city,address_2_postcode,address_2_normalized,ner_gpe_similarity,ner_loc_similarity,ner_misc_similarity,ner_person_similarity,ner_org_similarity,ner_overall_entity_similarity,ner_road_gpe_similarity,ner_road_loc_similarity,ner_road_misc_similarity,ner_road_person_similarity,ner_road_org_similarity,ner_road_overall_entity_similarity,ner_city_gpe_similarity,ner_city_loc_similarity,ner_city_misc_similarity,ner_city_person_similarity,ner_city_org_similarity,ner_city_overall_entity_similarity,ner_normalized_gpe_similarity,ner_normalized_loc_similarity,ner_normalized_misc_similarity,ner_normalized_person_similarity,ner_normalized_org_similarity,ner_normalized_overall_entity_similarity,ner_countries_hierarchy_similarity,ner_regions_hierarchy_similarity,ner_cities_hierarchy_similarity,ner_streets_hierarchy_similarity,ner_districts_hierarchy_similarity,ner_address1_total_entities,ner_address2_total_entities,ner_address1_unique_entities,ner_address2_unique_entities,ner_entity_count_difference,ner_shared_entity_count,ner_has_geographic_entities,ner_both_have_entities,phase2_jaro_winkler_score,phase2_levenshtein_score,phase2_jaccard_score,phase2_hybrid_avg,phase2_weighted_combo,comp_road_similarity,comp_road_exact_match,comp_house_number_similarity,comp_house_number_exact_match,comp_city_similarity,comp_city_exact_match,comp_postcode_similarity,comp_postcode_exact_match,comp_normalized_similarity,comp_normalized_exact_match,comp_avg_similarity,comp_max_similarity,comp_min_similarity,stat_addr1_length,stat_addr2_length,stat_length_diff,stat_length_ratio,stat_addr1_words,stat_addr2_words,stat_word_diff,stat_addr1_digits,stat_addr2_digits,stat_digits_match,interact_phase2_comp,interact_phase2_ner,interact_comp_ner,interact_all_three,interact_phase2_high,interact_comp_high,interact_ner_high,interact_all_high,interact_majority_high,interact_score_variance,interact_score_mean
"Rua do Conselheiro Lopo Vaz, 5, Lisboa","Rua do Conselheiro Lopo Vaz, AB, Parque das Nações, 1800-142",0,rua conselheiro lopo vaz,5,Lisboa,,rua do conselheiro lopo vaz 5 lisboa,rua conselheiro lopo vaz,,Parque Das Nacoes,1800-142,rua do conselheiro lopo vaz ab parque das nacoes 1800-142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.880515995872033,0.55,0.4262295081967213,0.6189151680229181,0.6781268503950328,1.0,True,0.0,False,0.31699346405228757,False,0.0,False,0.8870015948963317,False,0.44079901178972386,1.0,0.0,38,60,22,0.6333333333333333,7,10,3,1,7,0,0.3881305808454367,0.0,0.0,0.0,1,0,0,0,0,0.1938272023119595,0.4404383358872523
"Caminho Esperança, Calheta, 9370-651","Caminho Esperanca, 33, Calheta, 9370-651",0,caminho esperanca,,Calheta,9370-651,caminho esperanca calheta 9370-651,caminho esperanca,33,Calheta,9370-651,caminho esperanca 33 calheta 9370-651,1.0,0.5,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,True,True,0.9294444444444444,0.875,0.8333333333333334,0.8792592592592593,0.8897222222222223,1.0,True,0.0,False,1.0,True,1.0,True,0.9543720190779015,False,0.7908744038155803,1.0,0.0,36,40,4,0.9,4,5,1,7,9,0,0.7350738208797032,0.774537037037037,0.6590620031796502,0.6125615173997527,1,1,1,1,1,0.0050402937557818195,0.8512173938644527
"Rua Madre Santos, 4, Sintra, 2710-313","Rua Sebastião Philippes Martins Estácio Veiga, 36, Sintra, 2735-584",0,rua madre santos,4,Sintra,2710-313,rua madre santos 4 sintra 2710-313,rua sebastiao philippes martins estacio veiga,36,Sintra,2735-584,rua sebastiao philippes martins estacio veiga 36 sintra 2735-584,1.0,0.5,1.0,1.0,1.0,0.8333333333333334,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,3.0,0.0,1.0,True,True,0.6454089350544575,0.3880597014925373,0.2054794520547945,0.4129826962005964,0.46196024344217457,0.6458333333333334,False,0.0,False,1.0,True,0.5833333333333334,False,0.6422519438810007,False,0.5742837221095336,1.0,0.0,37,67,30,0.5522388059701493,6,9,3,8,9,0,0.3706478455058241,0.537840779212048,0.47856976842461135,0.30887320458818673,0,0,1,0,0,0.017913512743356688,0.6843419968324415
"Rua Doutor Júlio Pereira Garrido, 11, Viana do Alentejo, 7090-270","Rua Doutor Julio Pereira Garrido, 24, Viana do Alentejo, 7090-270",0,rua doutor julio pereira garrido,11,Viana Do Alentejo,7090-270,rua doutor julio pereira garrido 11 viana do alentejo 7090-270,rua doutor julio pereira garrido,24,Viana Do Alentejo,7090-270,rua doutor julio pereira garrido 24 viana do alentejo 7090-270,1.0,0.3333333333333333,1.0,1.0,1.0,0.7777777777777777,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,2.0,2.0,0.0,2.0,True,True,0.9396029776674938,0.9538461538461538,0.8305084745762712,0.9079858686966396,0.9097232619758591,1.0,True,0.0,False,1.0,True,1.0,True,0.9470967741935483,False,0.7894193548387097,1.0,0.0,65,65,0,1.0,10,10,0,9,9,1,0.7417407764348035,0.7308023159636062,0.6139928315412186,0.5769094927826249,1,1,1,1,1,0.00814634036696511,0.8356000367613271
"Rua da Alagoa, 5, Charneca de Caparica","Rua da Alagoa, Altura, 8950-411",0,rua alagoa,5,Charneca De Caparica,,rua da alagoa 5 charneca de caparica,rua alagoa,,Altura,8950-411,rua da alagoa altura 8950-411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6957312636429784,0.4736842105263158,0.3170731707317073,0.4954962149670006,0.5377244251462645,1.0,True,0.0,False,0.5499999999999999,False,0.0,False,0.6925623445587149,False,0.44851246891174296,1.0,0.0,38,31,7,0.8157894736842105,7,5,2,1,7,0,0.312044146755599,0.0,0.0,0.0,0,0,0,0,0,0.12438709307465459,0.3814145775182405
"Rua S João, 157, Calheta, 9370-763","Rua S João, 157, 9370-763",1,rua s joao,157,Calheta,9370-763,rua s joao 157 calheta 9370-763,rua s joao,157,,9370-763,rua s joao 157 9370-763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9470588235294117,0.7352941176470589,0.7419354838709677,0.8080961416824795,0.8431688804554079,1.0,True,1.0,True,0.0,False,1.0,True,0.9483870967741936,False,0.7896774193548387,1.0,0.0,34,25,9,0.7352941176470589,6,5,1,10,10,1,0.7478709677419354,0.0,0.0,0.0,1,1,0,0,1,0.25754662470729855,0.5789120809614169
"Rua das Pedras, 21, Beringel, 7800-840","Rua Nova, 1, Beringel, 7800-852",0,rua pedras,21,Beringel,7800-840,rua das pedras 21 beringel 7800-840,rua nova,1,Beringel,7800-852,rua nova 1 beringel 7800-852,1.0,0.3333333333333333,1.0,1.0,1.0,0.7777777777777777,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,3.0,0.0,1.0,True,True,0.8496321448783248,0.6842105263157895,0.47619047619047616,0.6700110491281969,0.7045153205594632,0.8250000000000001,False,0.0,False,1.0,True,0.9,False,0.8419047619047619,False,0.7133809523809524,1.0,0.0,38,31,7,0.8157894736842105,6,5,1,9,8,0,0.6061113886867707,0.6608250015720304,0.5548518518518518,0.4714199689785994,1,1,1,1,1,0.004645731441594235,0.7802636250123517
"Avenida de Portugal, Cascais e Estoril, 2765-272","Avenida Senhora Monte da Saúde, 55, Cascais e Estoril",0,avenida portugal,,Cascais E Estoril,2765-272,avenida de portugal cascais e estoril 2765-272,avenida senhora monte saude,55,Cascais E Estoril,,avenida senhora monte da saude 55 cascais e estoril,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8235190379058304,0.41509433962264153,0.43859649122807015,0.5590699562521807,0.6263573342458645,0.8434116809116808,False,0.0,False,1.0,True,0.0,False,0.8254759874964479,False,0.5337775336816257,1.0,0.0,48,53,5,0.9056603773584906,7,9,2,7,2,0,0.43957596099323937,0.0,0.0,0.0,1,0,0,0,0,0.1745087000877814,0.452432190529152
"Caminho Igreja, 114, Calheta, 9370-244","Caminho Da Igreja, 53, Calheta, 9370-244",0,caminho igreja,114,Calheta,9370-244,caminho igreja 114 calheta 9370-244,caminho igreja,53,Calheta,9370-244,caminho da igreja 53 calheta 9370-244,1.0,1.0,0.0,1.0,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,True,True,0.907781954887218,0.85,0.7435897435897436,0.8337905661589872,0.8469679005205322,1.0,True,0.0,False,1.0,True,1.0,True,0.8995801158301159,False,0.7799160231660232,1.0,0.0,38,40,2,0.95,5,6,1,10,9,0,0.7079936921575173,0.6051879699248119,0.5199440154440154,0.4719957947716782,1,1,0,0,1,0.014551949242687864,0.7847882149066359
"Travessa do Outeiro, 12, Urra-Santiago, 7300-611","Rua do Outeiro, 17, Urra-Santiago, 7300-606",0,travessa outeiro,12,Urra-Santiago,7300-611,travessa do outeiro 12 urra-santiago 7300-611,rua outeiro,17,Urra-Santiago,7300-606,rua do outeiro 17 urra-santiago 7300-606,1.0,0.3333333333333333,1.0,1.0,1.0,0.7777777777777777,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,True,True,0.7782871198568873,0.8125,0.6875,0.7594290399522957,0.7578935599284436,0.7446969696969697,False,0.6666666666666666,False,1.0,True,0.9,False,0.7703703703703705,False,0.8163468013468013,1.0,0.6666666666666666,48,43,5,0.8958333333333334,6,6,0,9,9,1,0.6353522008245844,0.6053344265553566,0.634936401047512,0.4941628228635656,1,1,1,1,1,0.0004893947272558586,0.7908038996604887
"R Poeta, 139, Várzea Do Douro, 4575-457","R Poeta, 139, Várzea Do Douro",1,rua poeta,139,Varzea Do Douro,4575-457,r poeta 139 varzea do douro 4575-457,rua poeta,139,Varzea Do Douro,,r poeta 139 varzea do douro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9487179487179487,0.7435897435897436,0.78125,0.8245192307692308,0.8574519230769231,1.0,True,1.0,True,1.0,True,0.0,False,0.95,False,0.79,1.0,0.0,39,29,10,0.7435897435897436,7,6,1,10,3,0,0.7494871794871795,0.0,0.0,0.0,1,1,0,0,1,0.2582261889108043,0.5795726495726495
"Travessa Faja Ovelha, 44, Calheta, 9370-399","Travessa Faja Da Ovelha, 4, Calheta, 9370-399",0,travessa faja ovelha,44,Calheta,9370-399,travessa faja ovelha 44 calheta 9370-399,travessa faja ovelha,4,Calheta,9370-399,travessa faja da ovelha 4 calheta 9370-399,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,True,True,0.9343964562569214,0.9111111111111111,0.9210526315789473,0.9221867329823267,0.9257362398243671,1.0,True,0.8500000000000001,False,1.0,True,1.0,True,0.9396886446886447,False,0.9579377289377289,1.0,0.8500000000000001,43,45,2,0.9555555555555556,6,7,1,9,8,0,0.8950936192342172,0.9343964562569214,0.9579377289377289,0.8950936192342172,1,1,1,1,1,0.0011045418529996897,0.9641113950648834
"Rua 1º de Dezembro, 33, Vale de Açôr, 7400-527","r 1zº dezemrbo de, 33, Vale de Açôr, 7400-527",1,rua 1º dezembro,33,Vale De Acor,7400-527,rua 1º de dezembro 33 vale de acor 7400-527,rua 1zº dezemrbo,33,Vale De Acor,7400-527,r 1zº dezemrbo de 33 vale de acor 7400-527,1.0,0.5,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,True,True,0.8984716732542819,0.7608695652173914,0.6444444444444445,0.7679285609720393,0.7947430830039526,0.9475,False,1.0,True,1.0,True,1.0,True,0.898415849607001,False,0.9691831699214001,1.0,0.898415849607001,46,45,1,0.9782608695652174,9,9,0,10,10,1,0.8707836243691693,0.7487263943785682,0.8076526416011668,0.7256530203076411,1,1,1,1,1,0.004616382864927555,0.9003293921696719
"Rua de Nossa Senhora, 12, Beringel, 7800-837","Rua de Nossa Senhora, 16, Serpa, 7830-425",0,rua nossa senhora,12,Beringel,7800-837,rua de nossa senhora 12 beringel 7800-837,rua nossa senhora,16,Serpa,7830-425,rua de nossa senhora 16 serpa 7830-425,1.0,0.3333333333333333,1.0,1.0,1.0,0.7777777777777777,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,True,True,0.9012511878365537,0.75,0.5416666666666666,0.7309726181677401,0.7631255939182768,1.0,True,0.6666666666666666,False,0.5499999999999999,False,0.6666666666666666,False,0.8995186136071887,False,0.7565703893881043,1.0,0.5499999999999999,44,41,3,0.9318181818181818,7,7,0,9,9,1,0.6818599621179929,0.7009731460950972,0.5884436361907477,0.5303355260917723,1,1,1,1,1,0.0061046616255889885,0.8118664516674786
"Rua Francisco José Gomes, 6, Azinheira de Barros, 7570-003","Rua da Igreja, 20, Azinheira de Barros, 7570-003",0,rua francisco jose gomes,6,Azinheira De Barros,7570-003,rua francisco jose gomes 6 azinheira de barros 7570-003,rua igreja,20,Azinheira De Barros,7570-003,rua da igreja 20 azinheira de barros 7570-003,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,True,True,0.862330198537095,0.6724137931034483,0.5,0.6782479972135144,0.7156478578892372,0.6842592592592592,False,0.0,False,1.0,True,1.0,True,0.8678984971667899,False,0.7104315512852099,1.0,0.0,58,48,10,0.8275862068965517,9,8,1,8,9,0,0.6126265806667914,0.5748867990247299,0.4736210341901399,0.4084177204445276,1,1,0,0,1,0.010545463644439533,0.7464761388296571
"Avenida da Liberdade, 24, Urra-Santiago, 7300-575","Rua da Igreja, 11, Urra-Santiago, 7300-570",0,avenida liberdade,24,Urra-Santiago,7300-575,avenida da liberdade 24 urra-santiago 7300-575,rua igreja,11,Urra-Santiago,7300-570,rua da igreja 11 urra-santiago 7300-570,1.0,0.3333333333333333,1.0,1.0,1.0,0.7777777777777777,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,3.0,0.0,1.0,True,True,0.753968253968254,0.6734693877551021,0.44642857142857145,0.6246220710506425,0.6456065759637188,0.5398692810457516,False,0.0,False,1.0,True,0.95,False,0.7345549981419547,False,0.6448848558375413,1.0,0.0,49,42,7,0.8571428571428571,6,6,0,9,9,1,0.48622270876640017,0.5864197530864197,0.5015771100958654,0.3781732179294223,1,0,1,0,1,0.005021101645598935,0.7255436291945244
"Rua Domingos da Silva Reis, 3, Sobralinho","Domingos da Silva Reis, 1, Sobralinho",0,rua domingos silva reis,3,Sobralinho,,rua domingos da silva reis 3 sobralinho,domingos silva reis,1,Sobralinho,,domingos da silva reis 1 sobralinho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8114516955980372,0.8780487804878049,0.8333333333333334,0.8409446031397252,0.8313356038965797,0.8192219679633869,False,0.0,False,1.0,True,0.0,False,0.820290167348991,False,0.5279024270624756,1.0,0.0,41,37,4,0.9024390243902439,7,6,1,1,1,1,0.428367319550165,0.0,0.0,0.0,1,0,0,0,0,0.16958916907907234,0.44645137422017095
"Rua do Senhor dos Aflitos, 23, Aveiro","r do senho dos aflitos, 23, Aveiro",1,rua senhor aflitos,23,,,rua do senhor dos aflitos 23 aveiro,rua senho aflitos,23,R Do Senho Dos Aflitos,,r do senho dos aflitos 23 aveiro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8521462639109698,0.9189189189189189,0.8709677419354839,0.8806776415884575,0.8711472383199138,0.9888888888888889,False,1.0,True,0.0,False,0.0,False,0.8524107142857142,False,0.5682599206349206,1.0,0.0,37,34,3,0.918918918918919,7,7,0,2,2,1,0.4842405682993918,0.0,0.0,0.0,1,0,0,0,0,0.1882773413993462,0.47346872818196345
"R. Dr. Francisco Gonçalves de Oliveira, 37, Azeitão, 2925-527","Rua Doutor Francisco Gonçalves de Oliveira, Azeitão, 2925-527",0,rua dr. francisco goncalves oliveira,37,Azeitao,2925-527,r. dr. francisco goncalves de oliveira 37 azeitao 2925-527,rua doutor francisco goncalves oliveira,,Azeitao,2925-527,rua doutor francisco goncalves de oliveira azeitao 2925-527,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,True,True,0.8046199701937408,0.819672131147541,0.7540983606557377,0.7927968206656731,0.7924739195230999,0.911074481074481,False,0.0,False,1.0,True,1.0,True,0.8247615319299096,False,0.7471672026008781,1.0,0.0,61,61,0,1.0,9,8,1,9,7,0,0.6011856522864591,0.5364133134624938,0.4981114684005854,0.40079043485763943,1,1,0,0,1,0.004802045123967967,0.7394846131537619
"Rua Hermano Neves, 22, Lisboa, 1600-244","R. Hermano Neves, Lisboa, 1600-477",0,rua hermano neves,22,Lisboa,1600-244,rua hermano neves 22 lisboa 1600-244,rua hermano neves,,Lisboa,1600-477,r. hermano neves lisboa 1600-477,1.0,0.5,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,True,True,0.7958619179681798,0.7692307692307692,0.6585365853658537,0.7412097575216009,0.7493380884399999,1.0,True,0.0,False,1.0,True,0.9,False,0.7997485632183909,False,0.7399497126436781,1.0,0.0,39,34,5,0.8717948717948718,6,5,1,9,7,0,0.5888977975046013,0.6632182649734832,0.6166247605363985,0.49074816458716775,1,1,1,1,1,0.0022084637144710838,0.7897149879817306
"Estrada São João Santana, Santana, 9230-085","Estrada Doutor João Abel de Freitas, 29, Santana, 9230-100",0,estrada sao joao santana,,Santana,9230-085,estrada sao joao santana santana 9230-085,estrada doutor joao abel freitas,29,Santana,9230-100,estrada doutor joao abel de freitas 29 santana 9230-100,1.0,0.3333333333333333,1.0,1.0,1.0,0.7777777777777777,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,True,True,0.8471353470551546,0.5689655172413793,0.44642857142857145,0.6208431452417018,0.6712893484044246,0.8349780701754386,False,0.0,False,1.0,True,0.9,False,0.8424311986435372,False,0.7154818537637951,1.0,0.0,43,58,15,0.7413793103448276,6,9,3,7,9,0,0.606109968499858,0.6588830477095646,0.5564858862607295,0.4714188643887784,1,1,1,1,1,0.004337316143440008,0.7801316595322425
"Rua Silverio Francisco Sim Sim, 31, Alcaçovas, 7090-064","Rua Silverio Francisco Sim Sim, 31, Alcaçovas",1,rua silverio francisco sim sim,31,Alcacovas,7090-064,rua silverio francisco sim sim 31 alcacovas 7090-064,rua silverio francisco sim sim,31,Alcacovas,,rua silverio francisco sim sim 31 alcacovas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9636363636363636,0.8181818181818181,0.8043478260869565,0.8620553359683795,0.8867588932806323,1.0,True,1.0,True,1.0,True,0.0,False,0.9653846153846153,False,0.7930769230769231,1.0,0.0,55,45,10,0.8181818181818182,8,7,1,9,2,0,0.7642377622377623,0.0,0.0,0.0,1,1,0,0,1,0.2644427616672372,0.5855710955710957
"Rua Pedro Soares, 6, Casalinho, 2090-209","Rua Pedro Soares, 6, Casalinho",1,rua pedro soares,6,Casalinho,2090-209,rua pedro soares 6 casalinho 2090-209,rua pedro soares,6,Casalinho,,rua pedro soares 6 casalinho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.75,0.8,0.8333333333333334,0.865,1.0,True,1.0,True,1.0,True,0.0,False,0.9513513513513514,False,0.7902702702702703,1.0,0.0,40,30,10,0.75,6,5,1,8,1,0,0.7507567567567568,0.0,0.0,0.0,1,1,0,0,1,0.25875678110542977,0.5800900900900902
"Rua Padre Daniel Bernardo Fernandes, 4A, Torrão, 7595-045","Rua Padre Daniel Bernardo Fernandes, 4A, 7595-045",1,rua padre daniel bernardo fernandes,4A,Torrao,7595-045,rua padre daniel bernardo fernandes 4a torrao 7595-045,rua padre daniel bernardo fernandes,4A,,7595-045,rua padre daniel bernardo fernandes 4a 7595-045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9719298245614035,0.8596491228070176,0.86,0.8971929824561403,0.9158947368421052,1.0,True,1.0,True,0.0,False,1.0,True,0.974074074074074,False,0.7948148148148148,1.0,0.0,57,49,8,0.8596491228070176,8,7,1,8,8,1,0.7725042235217673,0.0,0.0,0.0,1,1,0,0,1,0.2679579833997672,0.5889148797920728
"Rua de José Estévão, 82, Aveiro, 3800-201","Rua José Luciano de Castro, 162, Aveiro, 3800-205",0,rua jose estevao,82,,3800-201,rua de jose estevao 82 aveiro 3800-201,rua jose luciano castro,162,,3800-205,rua jose luciano de castro 162 aveiro 3800-205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8392151982744317,0.5714285714285714,0.5283018867924528,0.6463152188318185,0.692383879460666,0.8447742474916388,False,0.0,False,0.0,False,0.95,False,0.8503028671422802,False,0.5290154229267838,0.95,0.0,41,49,8,0.8367346938775511,7,8,1,9,10,0,0.4439577830417332,0.0,0.0,0.0,1,0,0,0,0,0.18006056122248815,0.45607687373373845
"Avenida Principal, 3275, Lourosa","Avenida Principal, Lote 5, Quinta do Conde, 2975-334",0,avenida principal,3275,Lourosa,,avenida principal 3275 lourosa,avenida principal,5,Quinta Do Conde,2975-334,avenida principal lote 5 quinta do conde 2975-334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8583057029177719,0.46153846153846156,0.4,0.5732813881520777,0.6414605437665782,1.0,True,0.0,False,0.4317460317460317,False,0.0,False,0.8605744520030234,False,0.45846409674981103,1.0,0.0,32,52,20,0.6153846153846154,4,8,4,4,8,0,0.3935023488234079,0.0,0.0,0.0,1,0,0,0,0,0.1844585529487942,0.43892326655586095
"Urbanização Quinta das Salinas, 35J, Tavira, 8800-737","urbanização quinta salinas das, 35J, Tavira",1,urbanizacao quinta salinas,35J,Tavira,8800-737,urbanizacao quinta das salinas 35j tavira 8800-737,urbanizacao quinta salinas,35J,Tavira,,urbanizacao quinta salinas das 35j tavira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9483106625713031,0.679245283018868,0.8085106382978723,0.8120221946293479,0.8525575793787867,1.0,True,1.0,True,1.0,True,0.0,False,0.9493658536585365,False,0.7898731707317073,1.0,0.0,53,43,10,0.8113207547169812,7,6,1,9,2,0,0.7490451498838814,0.0,0.0,0.0,1,1,0,0,1,0.2580491962347678,0.5793946111010034
